"Serial","ID","Asset Number","Friendly Name","Username","First Name","Last Name","Email","Model","OS","IMEI","Wi-Fi MAC Address","Last Seen","Tags","Organization Group"
"C4VV6607Q2","SC205","จักราชวิทยา_SC205","จักราชวิทยา_SC205_C4VV6607Q2","Student_41_1030201383","Student41","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850683398","AC:82:F0:A6:F9:FA","6/8/2026 1:53:40 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CY6N7W6DQR","SC1063","จักราชวิทยา_SC1063","จักราชวิทยา_SC1063_CY6N7W6DQR","Student_213_1030201383","Student213","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850402690","AC:82:F0:9E:99:FC","6/8/2026 1:53:34 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"DVP37LXWHC","SC529","จักราชวิทยา_SC529","จักราชวิทยา_SC529_DVP37LXWHC","Student_106_1030201383","Student106","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850791001","AC:82:F0:A1:1D:E6","6/8/2026 1:53:04 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CL4QYVGXF0","SC969","จักราชวิทยา_SC969","จักราชวิทยา_SC969_CL4QYVGXF0","Student_194_1030201383","Student194","Admin","obec68zone1@obec.org","iPad","26.1.0","35 787985 081553 7","AC:82:F0:9C:BD:B3","6/8/2026 1:52:57 PM","","รร.จักราชวิทยา"
"LT9PGPRYWT","SC879","จักราชวิทยา_SC879","จักราชวิทยา_SC879_LT9PGPRYWT","Student_176_1030201383","Student176","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850953072","AC:82:F0:AA:35:D0","6/8/2026 1:52:53 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"DY2LMXFNWQ","SC213","จักราชวิทยา_SC213","จักราชวิทยา_SC213_DY2LMXFNWQ","Student_43_1030201383","Student43","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650613366","AC:82:F0:98:CC:13","6/8/2026 1:51:47 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"H2G2QDK9LQ","SC911","จักราชวิทยา_SC911","จักราชวิทยา_SC911_H2G2QDK9LQ","Student_183_1030201383","Student183","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850169653","AC:82:F0:9F:D8:FA","6/8/2026 1:51:19 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"KG404H6270","SC862","จักราชวิทยา_SC862","จักราชวิทยา_SC862_KG404H6270","Student_173_1030201383","Student173","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850808565","AC:82:F0:A6:A3:70","6/8/2026 1:51:18 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"M54THR42TH","SC1029","จักราชวิทยา_SC1029","จักราชวิทยา_SC1029_M54THR42TH","Student_206_1030201383","Student206","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850211646","AC:82:F0:9A:4D:45","6/8/2026 1:51:18 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"FJWQYMH20T","SC917","จักราชวิทยา_SC917","จักราชวิทยา_SC917_FJWQYMH20T","Student_184_1030201383","Student184","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850078243","AC:82:F0:A9:11:40","6/8/2026 1:51:18 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"JQY2TKHXR1","SC1002","จักราชวิทยา_SC1002","จักราชวิทยา_SC1002_JQY2TKHXR1","Student_201_1030201383","Student201","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850899739","AC:82:F0:9A:C1:2D","6/8/2026 1:51:17 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"HPQ744HHDQ","SC971","จักราชวิทยา_SC971","จักราชวิทยา_SC971_HPQ744HHDQ","Student_195_1030201383","Student195","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850669280","AC:82:F0:9E:A8:CD","6/8/2026 1:51:17 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"F6G47CW24R","SC614","จักราชวิทยา_SC614","จักราชวิทยา_SC614_F6G47CW24R","Student_123_1030201383","Student123","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850914413","AC:82:F0:A9:C7:78","6/8/2026 1:51:16 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"C9GG2D69WP","SC611","จักราชวิทยา_SC611","จักราชวิทยา_SC611_C9GG2D69WP","Student_123_1030201383","Student123","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850533247","AC:82:F0:9C:CB:63","6/8/2026 1:51:16 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"FXPJHXCQ96","SC396","จักราชวิทยา_SC396","จักราชวิทยา_SC396_FXPJHXCQ96","Student_80_1030201383","Student80","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850792199","AC:82:F0:99:21:EF","6/8/2026 1:51:15 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"G335255491","SC692","จักราชวิทยา_SC692","จักราชวิทยา_SC692_G335255491","Student_139_1030201383","Student139","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850757325","AC:82:F0:A5:77:D1","6/8/2026 1:51:15 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"MWY4T6TK9M","SC70","จักราชวิทยา_SC70","จักราชวิทยา_SC70_MWY4T6TK9M","Student_14_1030201383","Student14","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650769697","AC:82:F0:A0:7E:FC","6/8/2026 1:51:15 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"L3Q30NJFM7","SC393","จักราชวิทยา_SC393","จักราชวิทยา_SC393_L3Q30NJFM7","Student_79_1030201383","Student79","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850748522","AC:82:F0:99:DD:6E","6/8/2026 1:51:15 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"DWK2KJRRCY","SC159","จักราชวิทยา_SC159","จักราชวิทยา_SC159_DWK2KJRRCY","Student_32_1030201383","Student32","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850910098","AC:82:F0:9A:13:89","6/8/2026 1:51:15 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"M90JMFX6C0","SC27","จักราชวิทยา_SC27","จักราชวิทยา_SC27_M90JMFX6C0","Student_06_1030201383","Student06","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850870573","AC:82:F0:AE:18:F7","6/8/2026 1:51:15 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"JQ44MQ2X23","SC218","จักราชวิทยา_SC218","จักราชวิทยา_SC218_JQ44MQ2X23","Student_44_1030201383","Student44","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850768777","AC:82:F0:98:E9:06","6/8/2026 1:51:14 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CY4MY65G2M","SC201","จักราชวิทยา_SC201","จักราชวิทยา_SC201_CY4MY65G2M","Student_41_1030201383","Student41","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850985074","AC:82:F0:AB:0F:8F","6/8/2026 1:51:14 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CL6LX4J0J3","SC348","จักราชวิทยา_SC348","จักราชวิทยา_SC348_CL6LX4J0J3","Student_70_1030201383","Student70","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850640786","AC:82:F0:A7:61:F5","6/8/2026 1:51:14 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CJCY6W7X6L","SC176","จักราชวิทยา_SC176","จักราชวิทยา_SC176_CJCY6W7X6L","Student_36_1030201383","Student36","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650180960","AC:82:F0:A8:DE:5B","6/8/2026 1:51:14 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"KF6NKJ91Q7","SC66","จักราชวิทยา_SC66","จักราชวิทยา_SC66_KF6NKJ91Q7","Student_14_1030201383","Student14","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650917445","AC:82:F0:A4:76:8F","6/8/2026 1:51:13 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"HD66JWG6C9","TC49","จักราชวิทยา_TC49","จักราชวิทยา_TC49_HD66JWG6C9","Teacher_10_1030201383","Teacher10","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850987930","AC:82:F0:A3:E8:77","6/8/2026 1:51:05 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"CVPXQDP45P","SC454","จักราชวิทยา_SC454","จักราชวิทยา_SC454_CVPXQDP45P","Student_91_1030201383","Student91","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850627718","AC:82:F0:AA:FE:93","6/8/2026 1:50:23 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"L93L5WW1CV","SC55","จักราชวิทยา_SC55","จักราชวิทยา_SC55_L93L5WW1CV","Student_11_1030201383","Student11","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850770120","AC:82:F0:A6:AB:36","6/8/2026 1:50:17 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"F2J40RYFPT","SC809","จักราชวิทยา_SC809","จักราชวิทยา_SC809_F2J40RYFPT","Student_162_1030201383","Student162","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850323912","AC:82:F0:9A:2C:70","6/8/2026 1:49:49 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CW7694PKHY","SC429","จักราชวิทยา_SC429","จักราชวิทยา_SC429_CW7694PKHY","Student_86_1030201383","Student86","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850693231","AC:82:F0:A7:BD:A4","6/8/2026 1:48:44 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"L00F7D57L2","TC77","จักราชวิทยา_TC77","จักราชวิทยา_TC77_L00F7D57L2","Teacher_16_1030201383","Teacher16","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850224268","AC:82:F0:99:DB:13","6/8/2026 1:48:36 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"MCYTG9691D","SC811","จักราชวิทยา_SC811","จักราชวิทยา_SC811_MCYTG9691D","Student_163_1030201383","Student163","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850147295","AC:82:F0:A2:35:43","6/8/2026 1:47:48 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
